user_id,phone,password,age,height,weight,gender,allergens,chronic_diseases
503,18725019406,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,32,175.5,60.0,其他,牛奶,
504,13401357751,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,29,152.2,73.0,女,,
505,18364988188,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,55,165.4,81.7,其他,,
506,18928173911,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,161.7,75.4,其他,,"高血压,高血糖,高血脂"
507,18932563622,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,58,170.5,89.1,女,,
508,17077924578,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,60,178.5,67.2,男,,
509,15603337906,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,50,163.2,99.5,男,坚果,
510,13447653761,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,18,166.1,64.3,其他,,
511,15123377503,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,39,155.6,53.9,女,,
512,15393866624,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,60,165.2,74.0,女,,
513,15642342446,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,171.9,45.3,男,,
514,13643430114,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,23,171.0,76.8,女,,
515,13096194148,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,39,171.5,87.4,女,,"高血糖,高血脂"
516,13773015611,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,65,167.2,66.9,男,,
517,13364069892,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,54,170.8,96.1,其他,,
518,13388078356,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,21,171.8,52.9,女,,
519,13277045128,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,24,155.3,85.6,其他,,
520,18277610259,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,57,165.3,97.9,男,,
521,17342413073,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,50,165.1,73.0,其他,,
522,17611250075,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,46,157.6,92.9,女,,
523,17368192957,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,36,160.0,95.8,其他,,
524,13978712251,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,47,161.7,50.0,男,,"高血压,高血糖,高血脂"
525,13889327832,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,49,178.8,47.4,男,花生,
526,13555021315,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,33,180.8,64.3,男,,"高血压,高血糖,高血脂"
527,18932974675,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,20,159.8,46.2,男,,
528,17907983927,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,61,167.3,78.9,其他,,
529,15051130717,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,20,186.3,96.1,其他,,
530,17085489493,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,20,175.5,72.7,女,,
531,15988739429,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,48,167.1,89.5,男,,
532,18828373239,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,60,153.4,92.5,女,,
533,13806231403,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,57,177.3,49.2,其他,,
534,13594511173,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,48,155.1,65.3,女,,
535,15035045585,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,51,167.7,47.8,其他,鱼,
536,13747418625,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,55,176.7,81.9,男,小麦,
537,15706634613,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,21,161.3,62.1,其他,,
538,15358619968,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,56,150.5,62.6,男,,
539,18567754828,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,39,155.4,87.3,女,,
540,17318191720,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,24,188.7,74.7,其他,,
541,13932188882,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,52,166.7,92.1,其他,,"高血压,高血糖,高血脂"
542,15845472688,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,42,167.6,93.5,其他,牛奶,
543,15529686520,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,44,181.5,55.3,男,,
544,18603380947,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,31,181.7,80.4,女,,
545,15243443777,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,36,168.5,59.7,男,,
546,18706728927,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,59,181.8,71.8,男,,
547,15304109424,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,37,189.4,82.0,女,,
548,15813390912,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,28,170.9,47.7,其他,虾,
549,18712367347,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,41,163.4,67.2,男,,
550,15931439833,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,160.1,65.4,女,牛奶,
551,17662885197,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,45,174.5,60.8,女,,
552,13750388937,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,22,180.9,89.8,其他,,
553,17506864022,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,46,163.0,50.4,女,花生,
554,15868559175,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,22,177.3,79.1,女,鱼,
555,13275125715,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,21,167.6,61.7,其他,,
556,15132925048,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,59,160.0,74.4,男,,
557,17881420312,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,35,167.8,66.2,其他,,
558,17643897579,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,63,185.5,73.0,女,,
559,13872491470,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,42,168.6,94.1,男,花生,
560,17914587867,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,24,155.1,51.5,女,,
561,13422739404,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,33,181.0,98.4,男,,
562,17647404463,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,59,181.6,92.0,女,小麦,高血糖
563,18293540190,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,42,178.9,55.2,女,,
564,13535240524,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,18,157.9,84.7,女,,
565,13466013988,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,18,161.5,93.4,其他,,
566,17296226278,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,161.1,52.5,男,,
567,13901526148,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,43,182.7,92.8,其他,,
568,17994784849,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,32,176.0,63.1,其他,,
569,15535113342,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,165.2,58.6,男,,
570,15236790307,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,52,170.1,97.4,其他,,
571,13799656965,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,61,169.8,87.6,其他,,"高血压,高血糖,高血脂"
572,18293931298,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,56,180.8,76.9,男,,
573,18915246592,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,175.2,54.3,其他,小麦,"高血压,高血糖"
574,18363859877,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,22,171.2,96.7,女,,
575,13293929233,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,57,178.0,51.7,其他,,
576,15527197651,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,20,150.8,70.7,其他,,
577,13153509800,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,28,173.4,45.1,女,牛奶,
578,18540243732,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,27,157.8,69.9,其他,,
579,17974470373,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,20,160.3,64.0,男,,
580,13697727592,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,31,159.4,58.7,女,,
581,15669760090,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,20,184.5,68.6,女,,
582,13218384451,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,46,151.2,79.6,其他,,
583,18509867342,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,51,150.0,82.8,女,,
584,15188193657,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,39,184.7,87.0,其他,小麦,
585,17771697346,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,61,151.9,54.4,男,,
586,15626287957,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,177.6,81.7,男,牛奶,
587,18329960100,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,48,175.9,75.1,男,,
588,18941067076,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,19,186.7,77.5,其他,,
589,17953010929,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,58,154.0,72.0,其他,,"高血压,高血糖,高血脂"
590,13495149436,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,62,161.7,50.3,其他,,
591,18954513473,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,63,183.6,91.3,女,,
592,17224213083,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,39,157.1,73.1,男,,
593,18569212842,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,61,167.8,92.2,男,花生,
594,15504060339,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,27,183.4,49.7,其他,鱼,"高血糖,高血脂"
595,17073699131,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,33,181.0,50.2,女,,
596,18894787209,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,32,183.5,84.1,女,,
597,13828998071,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,40,187.1,59.0,男,,
598,15067387926,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,21,169.5,78.7,男,,
599,17787736200,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,29,159.8,49.9,男,牛奶,高血压
600,18259968176,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,29,160.2,71.9,其他,鱼,
601,18652144539,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,26,186.0,90.1,男,,
602,18479237969,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,27,158.8,93.0,女,花生,
603,13570253874,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,55,160.1,93.0,女,大豆,
604,13304726493,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,47,179.0,63.7,女,虾,
605,15359045312,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,41,153.6,92.7,其他,,高血脂
606,13489684000,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,53,182.3,93.8,男,虾,
607,15592914122,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,54,158.4,88.1,其他,,
608,18501297800,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,47,173.2,92.5,女,,
609,17602809996,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,56,157.7,97.0,女,,
610,18178447573,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,53,177.5,45.2,男,,
611,13555010337,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,39,167.0,86.3,男,,
612,13324733231,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,30,186.9,63.1,其他,,
613,18624774894,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,28,154.5,79.5,女,小麦,
614,18983893511,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,42,179.9,61.7,女,,
615,18332487861,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,178.5,51.0,女,,"高血压,高血脂"
616,17332496490,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,28,153.6,72.8,其他,小麦,
617,18194727920,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,29,157.5,69.9,男,坚果,
618,13800394638,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,19,181.2,61.5,男,,"高血压,高血糖,高血脂"
619,18937441521,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,34,187.6,46.6,男,,
620,13750813170,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,173.7,67.5,其他,,
621,13875166829,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,60,152.6,89.6,男,鱼,
622,17602027411,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,35,166.5,79.9,男,,
623,13791235952,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,22,169.6,57.4,男,,
624,18076093350,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,21,157.9,87.7,其他,虾,
625,13319960571,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,50,188.2,86.9,女,,
626,17128449646,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,55,151.6,45.5,男,,
627,13175926337,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,18,171.6,57.6,男,,
628,17895243951,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,27,174.2,97.1,男,,
629,15225279444,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,44,159.3,96.2,女,牛奶,
630,18046451778,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,43,153.3,93.7,其他,,
631,15200048277,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,35,176.2,90.6,女,鱼,
632,15670630202,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,26,166.5,66.0,其他,花生,
633,17577048063,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,29,186.6,82.2,男,,
634,15913744586,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,45,157.1,55.7,其他,,
635,18407546155,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,39,182.3,75.0,其他,大豆,
636,18111234598,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,53,165.4,75.7,男,,
637,15617503339,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,33,154.9,95.6,其他,花生,
638,18761697548,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,22,168.9,72.5,其他,,
639,13690509884,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,38,155.1,77.6,女,,
640,15814503961,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,43,154.2,82.2,其他,,
641,15860683690,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,19,158.4,83.8,其他,,
642,18672761292,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,37,178.5,63.6,男,,
643,17002694144,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,65,159.2,76.6,女,,
644,15091473483,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,18,183.0,95.8,男,,
645,13785869917,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,34,174.2,85.1,男,,
646,15980273483,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,50,158.4,85.9,男,,
647,18255221724,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,47,174.5,72.6,女,,
648,13105449866,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,34,158.7,62.1,男,大豆,
649,15064956026,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,38,172.5,88.7,男,,
650,15790045318,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,57,184.8,61.5,女,,
651,18900420310,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,18,163.2,94.9,女,,
652,17979689196,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,62,177.9,83.0,其他,,
653,15184444163,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,64,152.7,91.8,其他,,
654,15383849396,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,47,181.0,95.5,男,,
655,13150778091,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,48,188.3,58.4,男,花生,
656,17740472307,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,30,158.4,71.9,男,,高血糖
657,18536483909,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,19,157.0,83.8,女,,
658,15373174060,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,37,184.8,70.4,女,虾,
659,15246351659,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,58,189.6,54.5,女,,
660,15943420019,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,51,181.3,57.1,女,,高血脂
661,18198732651,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,51,171.6,82.2,女,,
662,18260759175,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,54,163.6,50.2,女,,
663,18986535612,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,51,160.5,97.4,其他,,
664,17285944225,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,46,176.5,74.4,女,,
665,13559244534,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,39,182.3,50.7,女,,
666,18157080015,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,60,175.1,98.5,女,,"高血压,高血糖,高血脂"
667,15572522095,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,25,162.5,52.7,男,,
668,17943714299,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,36,158.2,72.2,其他,,
669,18216275965,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,51,165.7,51.3,其他,鱼,
670,17609055175,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,38,177.6,68.6,男,,高血糖
671,18357657699,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,47,182.1,77.6,女,,
672,13213029938,$2b$12$c6ngTIvpvwLR/0SQAa8l2.q3v3efZVR8uyjp/L5omQdc6vGTQ.UIe,33,171.1,53.6,其他,,
